Unnamed: 0,trajectory_id,htpmd_version,s3_bucket,s3_prefix,conductivity,li_diffusivity,tfsi_diffusivity,poly_diffusivity,mol_smiles,poly_smiles,transference_number,molarity
7625,7660,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413697428-0,0.000114416,2.05E-08,4.37E-08,1.19E-08,O=C(CCCF)NCC(CN[Cu])OC(=O)[Au],CNCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(=O)NCC(CNC(=O)CCCF)OC(C)=O,-0.085661881,1.310207954
304,332,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413592276-0,0.00011434,2.12E-08,5.01E-08,4.09E-08,CCN(CCCOC(=O)[Au])CCO[Cu],CCN(CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(=O)OCCN(CC)CCCOC(C)=O)CCOC,0.177553164,1.400713714
1891,1926,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119516012-0,0.00011433,1.88E-08,3.33E-08,1.48E-08,COCC=CC(=O)NC(CO[Cu])COC(=O)[Au],COCC=CC(=O)NC(COC)COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(C)=O)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC)NC(=O)C=CCOC,0.123817109,1.481376139
1909,1944,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119515934-0,0.000114313,3.42E-08,5.22E-08,3.90E-08,CCOC(=O)CN(CCNC(=O)[Au])CCO[Cu],CCOC(=O)CN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(C)=O)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CCOC,0.261604781,1.342384333
5202,5237,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246232840-0,0.000114113,2.60E-08,5.87E-08,4.47E-08,CCN(CCCCCCOC(=O)[Au])CCN[Cu],CCN(CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(=O)NCCN(CC)CCCCCCOC(C)=O)CCNC,0.044814348,1.47959444
7059,7094,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413676000-0,0.000113991,2.85E-08,4.47E-08,2.43E-08,CCOCCC(C)NCC(CN[Cu])OC(=O)[Au],CCOCCC(C)NCC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)CNC(C)CCOCC)OC(C)=O,0.015276153,1.484829277
7660,7695,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-478224449-0,0.000113753,3.37E-08,1.66E-08,1.26E-08,O=C([Au])NCC(CP(=O)(O)O)O[Cu],COC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(=O)OC(CNC(C)=O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,0.45636919,1.47658143
7432,7467,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-485124952-0,0.000113677,2.96E-08,4.32E-08,3.56E-08,CC(CCCC#N)NC(CO[Cu])COC(=O)[Au],COCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(=O)OCC(COC(C)=O)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N)NC(C)CCCC#N,0.305994003,1.287339011
8410,8445,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_rerun_failed/9-0-1119515021-0,0.000113616,1.94E-08,2.90E-08,1.74E-08,COCCCNC(CN[Cu])CNC(=O)[Au],CNCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(=O)NCC(CNC(C)=O)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC)NCCCOC,0.324279387,1.458205667
8105,8140,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_rerun_failed/9-0-246211006-0,0.000113534,3.19E-08,6.43E-08,4.37E-08,CC(CCOC(=O)[Au])NCCCCO[Cu],COCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(=O)OCCCCNC(C)CCOC(C)=O,0.189885187,1.450603695
1234,1264,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-976279323-0,0.000113486,4.24E-08,6.62E-08,5.71E-08,O=C([Au])OCCCSCCCCCO[Cu],COCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(=O)OCCCCCSCCCOC(C)=O,0.098340477,1.432053118
1919,1954,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119517291-0,0.000113371,1.94E-08,3.70E-08,1.92E-08,COCC(CCNC(=O)COC(=O)[Au])O[Cu],COCC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(=O)OC(CCNC(=O)COC(C)=O)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)COC)OC,0.231577207,1.434980461
5065,5100,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119522547-0,0.00011319,1.58E-08,3.56E-08,1.45E-08,CC(CNCC(=O)NCCO[Cu])OC(=O)[Au],COCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(=O)OCCNC(=O)CNCC(C)OC(C)=O,0.237300216,1.456362147
4303,4338,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413691593-0,0.00011308,1.64E-08,2.44E-08,1.29E-08,CC(CCCO[Cu])NC(=O)COC(=O)[Au],COCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(=O)OCCCC(C)NC(=O)COC(C)=O,0.200201183,1.377323959
250,278,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119520510-0,0.000113013,1.88E-08,2.36E-08,1.26E-08,CNOCCNC(=O)CC(CN[Cu])OC(=O)[Au],CNCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(=O)NCC(CC(=O)NCCONC)OC(C)=O,0.417317151,1.478405303
4506,4541,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119526022-0,0.00011291,2.18E-08,2.08E-08,9.77E-09,CC(C)(NC(=O)C(CN[Cu])OC(=O)[Au])C(N)=O,CNCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(C)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O)C(=O)NC(C)(C)C(N)=O,0.398842756,1.492192327
7725,7760,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-485118228-0,0.000112811,2.67E-08,5.08E-08,2.38E-08,C=CCCC(CN(C)CCNC(=O)[Au])O[Cu],C=CCCC(CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(=O)OC(CCC=C)CN(C)CCNC(C)=O)OC,-0.043260147,1.463095636
2025,2060,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119507886-0,0.000112749,1.77E-08,2.93E-08,2.27E-08,CN(CCNC(=O)CCOC(=O)[Au])CCO[Cu],COCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(=O)OCCN(C)CCNC(=O)CCOC(C)=O,0.281317749,1.466541788
7466,7501,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-485133106-0,0.0001127,2.67E-08,6.53E-08,3.94E-08,C=CCCC(CNCCCOC(=O)[Au])O[Cu],C=CCCC(CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(=O)OC(CCC=C)CNCCCOC(C)=O)OC,-0.109162182,1.463134854
1166,1196,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-478224351-0,0.000112699,2.16E-08,2.00E-08,1.79E-08,O=C([Au])NCCNCCCCNCCN[Cu],CNCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(=O)NCCNCCCCNCCNC(C)=O,0.475545744,1.467608644
1111,1141,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413687785-0,0.000112667,2.09E-08,2.86E-08,2.75E-08,COCC(C)N(CCNC(=O)[Au])CCO[Cu],COCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(=O)OCCN(CCNC(C)=O)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC)C(C)COC,0.367459679,1.434470628
5365,5400,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246315911-0,0.000112659,3.67E-08,5.60E-08,4.58E-08,CC(CCO[Cu])N(C)CCCCOC(=O)[Au],COCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(=O)OCCC(C)N(C)CCCCOC(C)=O,0.135894327,1.463120811
179,207,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119507875-0,0.000112608,2.52E-08,2.78E-08,1.80E-08,CCOC(=O)CN(CCN[Cu])CCNC(=O)[Au],CCOC(=O)CN(CCNC)CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(=O)NCCN(CCNC(C)=O)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC,0.314874101,1.348476072
7657,7692,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-428456127-0,0.000112575,1.98E-08,2.14E-08,2.46E-08,NNC(=S)N(CCO[Cu])CCOC(=O)[Au],COCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(=O)OCCN(CCOC(C)=O)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN)C(=S)NN,0.414716024,1.413815157
